game	14	final_guess	c1, c5, c0, c4	first_guess	c3,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-150-25-8-3-2-1	subseqpickmode	first	secret	c1,c5,c0,c4	SUCCESS	True
game	14	final_guess	c1, c5, c0, c4	first_guess	c3,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-150-28-11-4-1	subseqpickmode	platyk	secret	c1,c5,c0,c4	SUCCESS	True
game	14	final_guess	c1, c5, c0, c4	first_guess	c3,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-150-16-10-6-2-1	subseqpickmode	mesok	secret	c1,c5,c0,c4	SUCCESS	True
game	14	final_guess	c1, c5, c0, c4	first_guess	c3,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	8	funnel	F1296-150-80-31-16-9-4-2-1	subseqpickmode	leptok	secret	c1,c5,c0,c4	SUCCESS	True
game	15	final_guess	c0, c3, c3, c1	first_guess	c0,c0,c2,c3	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-372-138-7-3-1	subseqpickmode	first	secret	c0,c3,c3,c1	SUCCESS	True
game	15	final_guess	c0, c3, c3, c1	first_guess	c0,c0,c2,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-21-6-3-2-1	subseqpickmode	platyk	secret	c0,c3,c3,c1	SUCCESS	True
game	15	final_guess	c0, c3, c3, c1	first_guess	c0,c0,c2,c3	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-372-55-18-1	subseqpickmode	mesok	secret	c0,c3,c3,c1	SUCCESS	True
game	15	final_guess	c0, c3, c3, c1	first_guess	c0,c0,c2,c3	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-372-126-25-5-3-2-1	subseqpickmode	leptok	secret	c0,c3,c3,c1	SUCCESS	True
game	16	final_guess	c4, c1, c3, c2	first_guess	c1,c0,c0,c4	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-322-82-2-1	subseqpickmode	first	secret	c4,c1,c3,c2	SUCCESS	True
game	16	final_guess	c4, c1, c3, c2	first_guess	c1,c0,c0,c4	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-322-49-18-4-1	subseqpickmode	platyk	secret	c4,c1,c3,c2	SUCCESS	True
